unit_id,grade,schid,tchid,classtype,classsize,tested_n,assigned_n,teacher_tgen,teacher_tgen_imputed,teacher_trace,teacher_trace_imputed,teacher_thighdegree,teacher_thighdegree_imputed,teacher_tyears,teacher_tyears_imputed,share_female_n,share_black_n,share_freelunch_n,share_female,share_black,share_freelunch,school_urban,school_fl_official,school_fl_n_grades,school_fl_student
g2_216537_21653712,g2,216537,21653712,1,15.0,15,15,2.0,False,1.0,False,2.0,False,6.0,False,15,15,15,0.4,0.0,0.06666666666666667,3.0,0.25666666666666665,3,0.3023255813953488
g2_218562_21856209,g2,218562,21856209,2,24.0,16,24,2.0,False,1.0,False,2.0,False,1.0,False,24,23,24,0.5416666666666666,0.17391304347826086,0.5416666666666666,4.0,0.4075,4,0.3684210526315789
g2_218562_21856212,g2,218562,21856212,3,25.0,23,25,2.0,False,1.0,False,3.0,False,13.0,False,25,24,25,0.6,0.08333333333333333,0.32,4.0,0.4075,4,0.3684210526315789
g2_221571_22157112,g2,221571,22157112,1,17.0,17,17,2.0,False,2.0,False,3.0,False,29.0,False,17,17,17,0.47058823529411764,0.29411764705882354,0.35294117647058826,3.0,0.415,4,0.4230769230769231
g2_221571_22157113,g2,221571,22157113,3,25.0,19,25,2.0,False,1.0,False,3.0,False,29.0,False,25,24,24,0.44,0.25,0.4583333333333333,3.0,0.415,4,0.4230769230769231
g2_221571_22157114,g2,221571,22157114,1,16.0,15,16,2.0,False,1.0,False,3.0,False,39.0,False,16,16,16,0.4375,0.375,0.6875,3.0,0.415,4,0.4230769230769231
g2_221571_22157115,g2,221571,22157115,3,24.0,21,24,2.0,False,1.0,False,2.0,False,23.0,False,24,24,24,0.5,0.20833333333333334,0.375,3.0,0.415,4,0.4230769230769231
g2_221571_22157116,g2,221571,22157116,2,25.0,22,25,2.0,False,1.0,False,2.0,False,15.0,False,25,25,23,0.56,0.24,0.30434782608695654,3.0,0.415,4,0.4230769230769231
g2_221574_22157410,g2,221574,22157410,2,23.0,19,23,2.0,False,1.0,False,2.0,False,19.0,False,23,23,22,0.5217391304347826,0.08695652173913043,0.18181818181818182,3.0,0.26,4,0.19718309859154928
g2_221574_22157412,g2,221574,22157412,3,23.0,22,23,2.0,False,2.0,False,2.0,False,6.0,False,23,22,23,0.43478260869565216,0.09090909090909091,0.17391304347826086,3.0,0.26,4,0.19718309859154928
g2_225585_22558509,g2,225585,22558509,3,26.0,24,26,2.0,False,1.0,False,3.0,False,11.0,False,26,26,26,0.5,0.0,0.11538461538461539,3.0,0.265,4,0.2247191011235955
g2_225585_22558510,g2,225585,22558510,1,18.0,17,18,2.0,False,1.0,False,3.0,False,14.0,False,18,18,18,0.4444444444444444,0.05555555555555555,0.2222222222222222,3.0,0.265,4,0.2247191011235955
g2_225585_22558511,g2,225585,22558511,1,19.0,16,19,2.0,False,1.0,False,3.0,False,14.0,False,19,19,19,0.47368421052631576,0.05263157894736842,0.2631578947368421,3.0,0.265,4,0.2247191011235955
g2_225585_22558512,g2,225585,22558512,2,26.0,23,26,2.0,False,1.0,False,3.0,False,13.0,False,26,26,26,0.5,0.0,0.3076923076923077,3.0,0.265,4,0.2247191011235955
g2_228606_22860610,g2,228606,22860610,2,22.0,20,22,2.0,False,1.0,False,2.0,False,19.0,False,22,22,22,0.45454545454545453,0.2727272727272727,0.3181818181818182,3.0,0.28,4,0.2564102564102564
g2_228606_22860611,g2,228606,22860611,3,22.0,21,22,2.0,False,2.0,False,3.0,False,21.0,False,22,22,22,0.5454545454545454,0.13636363636363635,0.18181818181818182,3.0,0.28,4,0.2564102564102564
g2_228606_22860612,g2,228606,22860612,3,21.0,19,21,2.0,False,1.0,False,3.0,False,20.0,False,21,21,21,0.47619047619047616,0.09523809523809523,0.2857142857142857,3.0,0.28,4,0.2564102564102564
g2_230612_23061207,g2,230612,23061207,2,24.0,24,24,2.0,False,1.0,False,3.0,False,19.0,False,24,24,24,0.5416666666666666,0.041666666666666664,0.5,3.0,0.505,4,0.5
g2_230612_23061208,g2,230612,23061208,3,26.0,23,26,2.0,False,1.0,False,3.0,False,15.0,False,26,24,26,0.5769230769230769,0.041666666666666664,0.5,3.0,0.505,4,0.5
g2_230612_23061209,g2,230612,23061209,1,17.0,17,17,2.0,False,1.0,False,3.0,False,9.0,False,17,17,0,0.47058823529411764,0.058823529411764705,0.46153846153846156,3.0,0.505,4,0.5
g2_231616_23161607,g2,231616,23161607,2,22.0,22,22,2.0,False,1.0,False,2.0,False,6.0,False,22,22,22,0.36363636363636365,0.0,0.7727272727272727,3.0,0.5625,4,0.7341772151898734
g2_231616_23161608,g2,231616,23161608,3,22.0,22,22,2.0,False,1.0,False,2.0,False,9.0,False,22,22,22,0.45454545454545453,0.0,0.6818181818181818,3.0,0.5625,4,0.7341772151898734
g2_231616_23161609,g2,231616,23161609,2,23.0,17,23,2.0,False,1.0,False,2.0,False,9.0,False,23,21,21,0.43478260869565216,0.0,0.7619047619047619,3.0,0.5625,4,0.7341772151898734
g2_234628_23462813,g2,234628,23462813,3,24.0,22,24,2.0,False,1.0,False,2.0,False,11.0,False,24,24,24,0.4583333333333333,0.041666666666666664,0.3333333333333333,3.0,0.38,4,0.3333333333333333
g2_234628_23462814,g2,234628,23462814,3,24.0,24,24,2.0,False,1.0,False,2.0,False,5.0,False,24,24,24,0.5,0.0,0.2916666666666667,3.0,0.38,4,0.3333333333333333
g2_234628_23462815,g2,234628,23462815,1,16.0,15,16,2.0,False,1.0,False,2.0,False,16.0,False,16,16,16,0.5625,0.0,0.1875,3.0,0.38,4,0.3333333333333333
g2_234628_23462816,g2,234628,23462816,2,24.0,22,24,2.0,False,1.0,False,2.0,False,23.0,False,24,24,24,0.4166666666666667,0.125,0.4583333333333333,3.0,0.38,4,0.3333333333333333
g2_244697_24469712,g2,244697,24469712,2,29.0,19,29,2.0,False,1.0,False,2.0,False,2.0,False,29,28,29,0.5172413793103449,1.0,1.0,1.0,0.9225,4,0.9453125
g2_244697_24469715,g2,244697,24469715,3,21.0,19,21,2.0,False,2.0,False,2.0,False,31.0,False,21,21,20,0.47619047619047616,1.0,0.85,1.0,0.9225,4,0.9453125
g2_244697_24469716,g2,244697,24469716,3,24.0,20,24,2.0,False,1.0,False,2.0,False,6.0,False,24,23,24,0.6666666666666666,1.0,1.0,1.0,0.9225,4,0.9453125
g2_244697_24469717,g2,244697,24469717,2,28.0,25,28,2.0,False,2.0,False,3.0,False,0.0,False,28,27,27,0.39285714285714285,1.0,0.9259259259259259,1.0,0.9225,4,0.9453125
g2_244708_24470813,g2,244708,24470813,3,23.0,23,23,2.0,False,1.0,False,2.0,False,14.0,False,23,23,23,0.391304347826087,1.0,1.0,1.0,0.9475,4,1.0
g2_244708_24470814,g2,244708,24470814,2,24.0,21,24,2.0,False,2.0,False,2.0,False,30.0,False,24,24,21,0.4583333333333333,1.0,1.0,1.0,0.9475,4,1.0
g2_244708_24470815,g2,244708,24470815,2,24.0,22,24,2.0,False,2.0,False,2.0,False,7.0,False,24,23,24,0.5,1.0,1.0,1.0,0.9475,4,1.0
g2_244708_24470818,g2,244708,24470818,3,23.0,19,23,2.0,False,1.0,False,2.0,False,19.0,False,23,22,23,0.391304347826087,1.0,1.0,1.0,0.9475,4,1.0
g2_244723_24472312,g2,244723,24472312,3,25.0,24,25,2.0,False,1.0,False,3.0,False,16.0,False,25,25,22,0.48,1.0,0.8636363636363636,1.0,0.9625,4,0.9672131147540983
g2_244723_24472313,g2,244723,24472313,2,25.0,24,25,2.0,False,2.0,False,2.0,False,1.0,False,25,25,24,0.6,1.0,1.0,1.0,0.9625,4,0.9672131147540983
g2_244723_24472314,g2,244723,24472314,2,22.0,21,22,2.0,False,1.0,False,3.0,False,9.0,False,22,22,22,0.4090909090909091,1.0,0.9545454545454546,1.0,0.9625,4,0.9672131147540983
g2_244723_24472315,g2,244723,24472315,1,15.0,15,15,2.0,False,2.0,False,2.0,False,4.0,False,15,15,15,0.5333333333333333,1.0,1.0,1.0,0.9625,4,0.9672131147540983
g2_244723_24472317,g2,244723,24472317,3,24.0,23,24,2.0,False,1.0,False,3.0,False,5.0,False,24,24,24,0.4583333333333333,1.0,1.0,1.0,0.9625,4,0.9672131147540983
g2_244727_24472710,g2,244727,24472710,3,24.0,23,24,2.0,False,2.0,False,2.0,False,4.0,False,24,24,24,0.5416666666666666,1.0,0.16666666666666666,2.0,0.315,4,0.36893203883495146
g2_244727_24472711,g2,244727,24472711,1,16.0,16,16,2.0,False,2.0,False,2.0,False,7.0,False,16,16,16,0.625,1.0,0.375,2.0,0.315,4,0.36893203883495146
g2_244727_24472712,g2,244727,24472712,3,23.0,23,23,2.0,False,1.0,False,2.0,False,9.0,False,23,23,23,0.6956521739130435,1.0,0.4782608695652174,2.0,0.315,4,0.36893203883495146
g2_244727_24472713,g2,244727,24472713,2,25.0,22,25,2.0,False,2.0,False,2.0,False,4.0,False,25,25,24,0.68,1.0,0.4166666666666667,2.0,0.315,4,0.36893203883495146
g2_244728_24472809,g2,244728,24472809,3,22.0,22,22,2.0,False,1.0,False,3.0,False,13.0,False,22,22,22,0.5,1.0,0.7272727272727273,1.0,0.9075,4,0.8428571428571429
g2_244728_24472810,g2,244728,24472810,2,22.0,20,22,2.0,False,2.0,False,3.0,False,30.0,False,22,22,22,0.5909090909090909,1.0,0.9545454545454546,1.0,0.9075,4,0.8428571428571429
g2_244736_24473607,g2,244736,24473607,1,17.0,17,17,2.0,False,1.0,False,2.0,False,1.0,False,17,17,17,0.4117647058823529,1.0,0.8235294117647058,1.0,0.9425,4,0.9154929577464789
g2_244736_24473608,g2,244736,24473608,2,27.0,24,27,2.0,False,2.0,False,2.0,False,32.0,False,27,27,27,0.48148148148148145,1.0,0.9259259259259259,1.0,0.9425,4,0.9154929577464789
g2_244736_24473609,g2,244736,24473609,3,29.0,23,29,2.0,False,1.0,False,2.0,False,0.0,False,29,28,27,0.3793103448275862,1.0,0.9629629629629629,1.0,0.9425,4,0.9154929577464789
g2_244745_24474509,g2,244745,24474509,3,24.0,22,24,2.0,False,2.0,False,2.0,False,10.0,False,24,24,24,0.5,0.5416666666666666,0.5833333333333334,2.0,0.5525,4,0.5697674418604651
g2_244745_24474510,g2,244745,24474510,3,25.0,23,25,2.0,False,2.0,False,3.0,False,18.0,False,25,24,25,0.44,0.6666666666666666,0.76,2.0,0.5525,4,0.5697674418604651
g2_244745_24474511,g2,244745,24474511,1,17.0,15,17,2.0,False,2.0,False,2.0,False,25.0,False,17,17,17,0.5882352941176471,0.35294117647058826,0.47058823529411764,2.0,0.5525,4,0.5697674418604651
g2_244745_24474512,g2,244745,24474512,2,24.0,21,24,2.0,False,2.0,False,2.0,False,10.0,False,24,24,20,0.5833333333333334,0.625,0.4,2.0,0.5525,4,0.5697674418604651
g2_244746_24474607,g2,244746,24474607,3,23.0,21,23,2.0,False,1.0,False,3.0,False,12.0,False,23,23,23,0.5217391304347826,1.0,0.9565217391304348,1.0,0.8825,4,0.9113924050632911
g2_244746_24474609,g2,244746,24474609,2,21.0,21,21,2.0,False,2.0,False,2.0,False,40.0,False,21,21,21,0.47619047619047616,1.0,1.0,1.0,0.8825,4,0.9113924050632911
g2_244746_24474610,g2,244746,24474610,2,22.0,20,22,2.0,False,1.0,False,3.0,False,9.0,False,22,22,22,0.4090909090909091,1.0,0.8636363636363636,1.0,0.8825,4,0.9113924050632911
g2_244755_24475515,g2,244755,24475515,3,24.0,21,24,2.0,False,2.0,False,3.0,False,9.0,False,24,23,22,0.5,1.0,0.9545454545454546,1.0,0.915,4,0.8947368421052632
g2_244755_24475516,g2,244755,24475516,2,25.0,17,25,2.0,False,2.0,False,2.0,False,12.0,False,24,23,23,0.7083333333333334,1.0,0.9565217391304348,1.0,0.915,4,0.8947368421052632
g2_244755_24475518,g2,244755,24475518,2,25.0,24,25,2.0,False,2.0,False,2.0,False,7.0,False,25,25,24,0.48,1.0,0.9166666666666666,1.0,0.915,4,0.8947368421052632
g2_244755_24475520,g2,244755,24475520,3,24.0,19,24,2.0,False,1.0,False,2.0,False,11.0,False,24,23,22,0.5833333333333334,1.0,0.7727272727272727,1.0,0.915,4,0.8947368421052632
g2_244764_24476406,g2,244764,24476406,1,16.0,15,16,2.0,False,1.0,False,2.0,False,19.0,False,16,16,16,0.4375,1.0,0.8125,1.0,0.9125,4,0.9402985074626866
g2_244764_24476407,g2,244764,24476407,2,27.0,20,27,2.0,False,1.0,False,2.0,False,2.0,False,27,25,26,0.48148148148148145,1.0,1.0,1.0,0.9125,4,0.9402985074626866
g2_244764_24476408,g2,244764,24476408,3,25.0,25,25,2.0,False,2.0,False,2.0,False,10.0,False,25,25,25,0.56,1.0,0.96,1.0,0.9125,4,0.9402985074626866
g2_244774_24477412,g2,244774,24477412,2,24.0,22,24,2.0,False,1.0,False,2.0,False,4.0,False,24,23,24,0.4583333333333333,1.0,0.9583333333333334,1.0,0.925,4,0.9545454545454546
g2_244774_24477414,g2,244774,24477414,3,25.0,21,25,2.0,False,1.0,False,3.0,False,2.0,False,25,23,25,0.52,1.0,0.96,1.0,0.925,4,0.9545454545454546
g2_244774_24477416,g2,244774,24477416,2,24.0,21,24,2.0,False,1.0,False,3.0,False,10.0,False,24,22,23,0.4166666666666667,1.0,1.0,1.0,0.925,4,0.9545454545454546
g2_244774_24477418,g2,244774,24477418,3,22.0,18,22,2.0,False,2.0,False,2.0,False,12.0,True,22,21,20,0.45454545454545453,1.0,1.0,1.0,0.925,4,0.9545454545454546
g2_244776_24477617,g2,244776,24477617,3,24.0,17,24,2.0,False,1.0,False,2.0,False,4.0,False,24,23,22,0.3333333333333333,1.0,0.9090909090909091,1.0,0.85,4,0.8695652173913043
g2_244776_24477619,g2,244776,24477619,3,24.0,19,24,2.0,False,1.0,False,3.0,False,13.0,False,24,23,18,0.375,1.0,1.0,1.0,0.85,4,0.8695652173913043
g2_244780_24478007,g2,244780,24478007,1,16.0,15,16,2.0,False,1.0,False,2.0,False,2.0,False,16,15,16,0.3125,1.0,0.625,1.0,0.915,4,0.847457627118644
g2_244780_24478008,g2,244780,24478008,2,21.0,20,21,2.0,False,1.0,False,2.0,False,1.0,False,21,21,21,0.5714285714285714,1.0,0.8571428571428571,1.0,0.915,4,0.847457627118644
g2_244780_24478009,g2,244780,24478009,3,23.0,21,23,2.0,False,2.0,False,3.0,False,32.0,False,23,22,22,0.5217391304347826,1.0,1.0,1.0,0.915,4,0.847457627118644
g2_244796_24479608,g2,244796,24479608,2,22.0,18,22,2.0,False,1.0,False,3.0,False,11.0,False,22,22,22,0.6363636363636364,1.0,0.9545454545454546,1.0,0.8175,4,0.9714285714285714
g2_244796_24479610,g2,244796,24479610,3,19.0,18,19,2.0,False,2.0,False,3.0,False,25.0,False,19,19,19,0.5789473684210527,1.0,0.9473684210526315,1.0,0.8175,4,0.9714285714285714
g2_244799_24479909,g2,244799,24479909,3,19.0,18,19,2.0,False,2.0,False,2.0,False,12.0,True,19,19,19,0.3684210526315789,1.0,0.5789473684210527,2.0,0.345,4,0.4835164835164835
g2_244799_24479910,g2,244799,24479910,2,22.0,21,22,2.0,False,2.0,False,2.0,False,4.0,False,22,22,21,0.5454545454545454,1.0,0.47619047619047616,2.0,0.345,4,0.4835164835164835
g2_244799_24479911,g2,244799,24479911,3,21.0,19,21,2.0,False,2.0,False,2.0,False,28.0,False,21,21,20,0.47619047619047616,1.0,0.4,2.0,0.345,4,0.4835164835164835
g2_244799_24479912,g2,244799,24479912,1,15.0,15,15,2.0,False,2.0,False,3.0,False,10.0,False,15,15,15,0.5333333333333333,0.9333333333333333,0.4666666666666667,2.0,0.345,4,0.4835164835164835
g2_244801_24480110,g2,244801,24480110,2,24.0,18,24,2.0,False,1.0,False,2.0,False,12.0,False,24,24,23,0.5833333333333334,0.5416666666666666,0.6086956521739131,2.0,0.405,4,0.64
g2_244801_24480111,g2,244801,24480111,3,29.0,19,29,2.0,False,2.0,False,2.0,False,12.0,False,29,29,23,0.4827586206896552,0.4827586206896552,0.6086956521739131,2.0,0.405,4,0.64
g2_244801_24480112,g2,244801,24480112,1,18.0,16,18,2.0,False,1.0,False,2.0,False,23.0,False,18,18,17,0.3888888888888889,0.6111111111111112,0.7647058823529411,2.0,0.405,4,0.64
g2_244806_24480616,g2,244806,24480616,2,24.0,22,24,2.0,False,2.0,False,2.0,False,4.0,False,24,24,23,0.5416666666666666,1.0,0.9130434782608695,1.0,0.87,4,0.8832116788321168
g2_244806_24480617,g2,244806,24480617,3,22.0,21,22,2.0,False,2.0,False,2.0,False,35.0,False,22,22,22,0.6363636363636364,1.0,0.6818181818181818,1.0,0.87,4,0.8832116788321168
g2_244806_24480618,g2,244806,24480618,2,26.0,18,26,2.0,False,2.0,False,3.0,False,24.0,False,25,25,25,0.56,1.0,1.0,1.0,0.87,4,0.8832116788321168
g2_244806_24480619,g2,244806,24480619,3,24.0,20,24,2.0,False,2.0,False,2.0,False,16.0,False,24,24,18,0.5833333333333334,1.0,0.8888888888888888,1.0,0.87,4,0.8832116788321168
g2_244806_24480620,g2,244806,24480620,3,21.0,18,21,2.0,True,1.0,True,2.0,True,12.0,True,21,21,21,0.2857142857142857,1.0,1.0,1.0,0.87,4,0.8832116788321168
g2_244831_24483109,g2,244831,24483109,3,25.0,20,25,2.0,False,1.0,False,3.0,False,18.0,False,25,25,25,0.4,0.48,0.64,2.0,0.43,4,0.7142857142857143
g2_244831_24483110,g2,244831,24483110,2,24.0,22,24,2.0,False,2.0,False,2.0,False,7.0,False,24,23,24,0.3333333333333333,0.5217391304347826,0.5833333333333334,2.0,0.43,4,0.7142857142857143
g2_244839_24483911,g2,244839,24483911,1,17.0,17,17,2.0,False,1.0,False,2.0,False,28.0,False,17,17,17,0.6470588235294118,0.8823529411764706,0.29411764705882354,2.0,0.4175,4,0.4344262295081967
g2_244839_24483912,g2,244839,24483912,3,27.0,25,27,2.0,False,2.0,False,2.0,False,5.0,False,27,27,27,0.4074074074074074,0.8888888888888888,0.37037037037037035,2.0,0.4175,4,0.4344262295081967
g2_244839_24483913,g2,244839,24483913,2,26.0,22,26,2.0,False,2.0,False,2.0,False,2.0,False,25,25,26,0.44,0.92,0.46153846153846156,2.0,0.4175,4,0.4344262295081967
g2_244839_24483914,g2,244839,24483914,2,26.0,25,26,2.0,False,1.0,False,3.0,False,13.0,False,26,26,26,0.46153846153846156,0.9615384615384616,0.46153846153846156,2.0,0.4175,4,0.4344262295081967
g2_244839_24483915,g2,244839,24483915,2,27.0,24,27,2.0,False,1.0,False,2.0,False,22.0,False,27,27,26,0.5555555555555556,1.0,0.5384615384615384,2.0,0.4175,4,0.4344262295081967
g2_252885_25288509,g2,252885,25288509,3,22.0,20,22,2.0,False,1.0,False,2.0,False,13.0,False,22,22,22,0.6818181818181818,0.045454545454545456,0.22727272727272727,3.0,0.4525,4,0.2804878048780488
g2_252885_25288510,g2,252885,25288510,2,23.0,20,23,2.0,False,2.0,False,3.0,False,12.0,False,23,23,21,0.4782608695652174,0.21739130434782608,0.09523809523809523,3.0,0.4525,4,0.2804878048780488
g2_252885_25288511,g2,252885,25288511,2,23.0,22,23,2.0,False,1.0,False,3.0,False,12.0,False,23,23,23,0.6956521739130435,0.043478260869565216,0.391304347826087,3.0,0.4525,4,0.2804878048780488
g2_253888_25388807,g2,253888,25388807,3,24.0,20,24,2.0,False,1.0,False,3.0,False,27.0,False,24,24,24,0.4583333333333333,0.0,0.5833333333333334,3.0,0.3775,4,0.4918032786885246
g2_253888_25388808,g2,253888,25388808,2,23.0,21,23,2.0,False,1.0,False,2.0,False,1.0,False,23,23,23,0.43478260869565216,0.0,0.391304347826087,3.0,0.3775,4,0.4918032786885246
g2_257899_25789911,g2,257899,25789911,3,21.0,20,21,2.0,False,1.0,False,3.0,False,16.0,False,21,21,21,0.47619047619047616,0.0,0.6190476190476191,3.0,0.3375,4,0.46808510638297873
g2_257899_25789912,g2,257899,25789912,2,22.0,20,22,2.0,False,1.0,False,2.0,False,13.0,False,22,22,22,0.45454545454545453,0.0,0.5909090909090909,3.0,0.3375,4,0.46808510638297873
g2_257899_25789915,g2,257899,25789915,2,22.0,20,22,2.0,False,1.0,False,3.0,False,10.0,False,22,22,22,0.45454545454545453,0.0,0.3181818181818182,3.0,0.3375,4,0.46808510638297873
g2_257905_25790515,g2,257905,25790515,2,22.0,20,22,2.0,False,1.0,False,3.0,False,15.0,False,22,22,22,0.5454545454545454,0.13636363636363635,0.3181818181818182,4.0,0.3275,4,0.40145985401459855
g2_257905_25790516,g2,257905,25790516,3,23.0,19,23,2.0,False,1.0,False,3.0,False,19.0,False,23,23,23,0.4782608695652174,0.0,0.30434782608695654,4.0,0.3275,4,0.40145985401459855
g2_257905_25790519,g2,257905,25790519,1,16.0,16,16,2.0,False,1.0,False,2.0,False,22.0,False,16,16,16,0.5,0.0,0.4375,4.0,0.3275,4,0.40145985401459855
g2_257905_25790520,g2,257905,25790520,2,24.0,23,24,2.0,False,1.0,False,2.0,False,15.0,False,24,24,24,0.625,0.041666666666666664,0.4583333333333333,4.0,0.3275,4,0.40145985401459855
g2_257905_25790521,g2,257905,25790521,3,23.0,20,23,2.0,False,1.0,False,2.0,False,17.0,False,23,23,21,0.43478260869565216,0.0,0.2857142857142857,4.0,0.3275,4,0.40145985401459855
g2_259915_25991509,g2,259915,25991509,2,21.0,20,21,2.0,False,1.0,False,2.0,False,2.0,False,21,21,21,0.42857142857142855,0.0,0.42857142857142855,3.0,0.4725,4,0.4057971014492754
g2_259915_25991511,g2,259915,25991511,3,23.0,21,23,1.0,False,1.0,False,2.0,False,19.0,False,23,23,23,0.4782608695652174,0.0,0.391304347826087,3.0,0.4725,4,0.4057971014492754
g2_261927_26192710,g2,261927,26192710,3,21.0,20,21,2.0,False,1.0,False,2.0,False,33.0,False,21,21,21,0.5714285714285714,0.0,0.19047619047619047,3.0,0.24,4,0.17567567567567569
g2_261927_26192711,g2,261927,26192711,1,17.0,17,17,2.0,False,1.0,False,2.0,False,5.0,False,17,17,17,0.5882352941176471,0.0,0.11764705882352941,3.0,0.24,4,0.17567567567567569
g2_261927_26192712,g2,261927,26192712,2,21.0,18,21,2.0,False,1.0,False,3.0,False,11.0,False,21,21,18,0.6190476190476191,0.0,0.1111111111111111,3.0,0.24,4,0.17567567567567569
g2_261927_26192713,g2,261927,26192713,1,18.0,15,18,2.0,False,1.0,False,5.0,False,17.0,False,18,18,18,0.4444444444444444,0.0,0.2777777777777778,3.0,0.24,4,0.17567567567567569
g2_262937_26293709,g2,262937,26293709,3,24.0,23,24,2.0,False,1.0,False,3.0,False,15.0,False,24,23,24,0.4583333333333333,0.0,0.0,2.0,0.0325,4,0.02912621359223301
g2_262937_26293710,g2,262937,26293710,1,17.0,15,17,2.0,False,1.0,False,2.0,False,19.0,False,17,17,17,0.4117647058823529,0.058823529411764705,0.058823529411764705,2.0,0.0325,4,0.02912621359223301
g2_262937_26293711,g2,262937,26293711,2,24.0,21,24,2.0,False,1.0,False,5.0,False,15.0,False,24,24,23,0.4583333333333333,0.0,0.043478260869565216,2.0,0.0325,4,0.02912621359223301
g2_262937_26293712,g2,262937,26293712,1,16.0,16,16,2.0,False,2.0,False,3.0,False,15.0,False,16,16,16,0.3125,0.0,0.0625,2.0,0.0325,4,0.02912621359223301
g2_262937_26293713,g2,262937,26293713,2,23.0,22,23,2.0,False,1.0,False,2.0,False,4.0,False,23,23,23,0.5217391304347826,0.0,0.0,2.0,0.0325,4,0.02912621359223301
g2_264945_26494511,g2,264945,26494511,3,25.0,22,25,2.0,False,1.0,False,2.0,False,1.0,False,25,25,25,0.4,0.12,0.0,2.0,0.0225,4,0.0078125
g2_264945_26494512,g2,264945,26494512,1,16.0,15,16,2.0,False,1.0,False,3.0,False,9.0,False,16,16,16,0.375,0.0,0.0,2.0,0.0225,4,0.0078125
g2_264945_26494513,g2,264945,26494513,2,22.0,20,22,2.0,False,1.0,False,2.0,False,8.0,False,22,21,22,0.3181818181818182,0.0,0.0,2.0,0.0225,4,0.0078125
g2_264945_26494514,g2,264945,26494514,1,15.0,15,15,2.0,False,1.0,False,2.0,False,3.0,False,15,15,15,0.6,0.0,0.0,2.0,0.0225,4,0.0078125
g2_264945_26494515,g2,264945,26494515,2,25.0,22,25,2.0,False,1.0,False,2.0,False,3.0,False,25,24,25,0.44,0.0,0.0,2.0,0.0225,4,0.0078125
g2_264945_26494516,g2,264945,26494516,3,25.0,25,25,2.0,False,1.0,False,3.0,False,9.0,False,25,25,25,0.32,0.12,0.04,2.0,0.0225,4,0.0078125
g3_112038_11203810,g3,112038,11203810,3,25.0,25,25,2.0,False,1.0,False,3.0,False,19.0,False,25,25,25,0.52,0.24,0.8,4.0,0.705,4,0.7058823529411765
g3_112038_11203811,g3,112038,11203811,2,27.0,24,27,2.0,False,1.0,False,3.0,False,15.0,False,27,27,27,0.37037037037037035,0.25925925925925924,0.6296296296296297,4.0,0.705,4,0.7058823529411765
g3_123056_12305610,g3,123056,12305610,2,25.0,16,25,2.0,False,1.0,False,2.0,False,17.0,False,25,25,23,0.52,0.04,0.43478260869565216,3.0,0.3075,4,0.32786885245901637
g3_123056_12305612,g3,123056,12305612,3,25.0,22,25,2.0,False,1.0,False,2.0,False,10.0,False,25,25,25,0.4,0.0,0.2,3.0,0.3075,4,0.32786885245901637
g3_128076_12807613,g3,128076,12807613,3,20.0,20,20,2.0,False,1.0,False,3.0,False,2.0,False,20,20,20,0.5,0.1,0.25,2.0,0.1825,4,0.16666666666666666
g3_128076_12807615,g3,128076,12807615,2,20.0,19,20,2.0,False,1.0,False,3.0,False,15.0,False,20,20,20,0.25,0.0,0.1,2.0,0.1825,4,0.16666666666666666
g3_128079_12807912,g3,128079,12807912,1,16.0,15,16,2.0,False,1.0,False,2.0,False,21.0,False,16,16,0,0.375,0.0625,0.4666666666666667,3.0,0.3525,4,0.4375
g3_128079_12807913,g3,128079,12807913,1,16.0,15,16,2.0,False,1.0,False,3.0,False,13.0,False,16,16,16,0.375,0.0625,0.3125,3.0,0.3525,4,0.4375
g3_128079_12807914,g3,128079,12807914,2,24.0,21,24,2.0,False,1.0,False,2.0,False,8.0,False,24,24,24,0.375,0.041666666666666664,0.5416666666666666,3.0,0.3525,4,0.4375
g3_128079_12807915,g3,128079,12807915,3,24.0,23,24,2.0,False,1.0,False,2.0,False,23.0,False,24,24,24,0.25,0.0,0.4166666666666667,3.0,0.3525,4,0.4375
g3_130085_13008513,g3,130085,13008513,3,23.0,21,23,2.0,False,1.0,False,3.0,False,15.0,False,23,23,23,0.5217391304347826,0.08695652173913043,0.17391304347826086,2.0,0.21,4,0.203125
g3_130085_13008514,g3,130085,13008514,2,18.0,17,18,2.0,False,1.0,False,3.0,False,4.0,False,18,18,18,0.5555555555555556,0.0,0.16666666666666666,2.0,0.21,4,0.203125
g3_130085_13008515,g3,130085,13008515,3,23.0,21,23,2.0,False,1.0,False,3.0,False,6.0,False,23,23,23,0.43478260869565216,0.043478260869565216,0.2608695652173913,2.0,0.21,4,0.203125
g3_130085_13008516,g3,130085,13008516,1,15.0,15,15,2.0,False,1.0,False,3.0,False,18.0,False,15,15,0,0.5333333333333333,0.0,0.4666666666666667,2.0,0.21,4,0.203125
g3_159171_15917118,g3,159171,15917118,3,19.0,19,19,2.0,False,1.0,False,3.0,False,19.0,False,19,19,19,0.47368421052631576,0.10526315789473684,0.47368421052631576,3.0,0.495,4,0.46296296296296297
g3_159171_15917119,g3,159171,15917119,3,22.0,21,22,2.0,False,1.0,False,3.0,False,15.0,False,22,22,22,0.45454545454545453,0.2727272727272727,0.4090909090909091,3.0,0.495,4,0.46296296296296297
